query,label,optimization_success,ues_bounds,ues_final_bound,optimization_time,ues_join_path
"SELECT COUNT(*) FROM aka_name AS an JOIN name AS n ON an.person_id = n.id AND n.gender = 'f' AND n.name LIKE '%An%' JOIN cast_info AS ci ON n.id = ci.person_id AND an.person_id = ci.person_id AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN role_type AS rt ON ci.role_id = rt.id AND rt.role = 'actress' JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN title AS t ON ci.movie_id = t.id JOIN movie_companies AS mc ON t.id = mc.movie_id AND ci.movie_id = mc.movie_id JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code = '[us]'",9c,True,"[{""join"": [""aka_name AS an""], ""join_bound"": 1312273, ""intermediate_bound"": 0, ""candidate_table"": ""aka_name AS an"", ""candidate_bound"": 1312273, ""index_available"": false}, {""join"": [""aka_name AS an"", ""name AS n""], ""join_bound"": 1312273, ""intermediate_bound"": 1312273, ""candidate_table"": ""name AS n"", ""candidate_bound"": 75927, ""index_available"": true}, {""join"": [""aka_name AS an"", ""name AS n"", ""cast_info AS ci""], ""join_bound"": 109719699, ""intermediate_bound"": 1312273, ""candidate_table"": ""cast_info AS ci"", ""candidate_bound"": 1593339, ""index_available"": false}, {""join"": [""aka_name AS an"", ""name AS n"", ""cast_info AS ci"", ""role_type AS rt""], ""join_bound"": 1593339, ""intermediate_bound"": 109719699, ""candidate_table"": ""role_type AS rt"", ""candidate_bound"": 1, ""index_available"": true}, {""join"": [""aka_name AS an"", ""name AS n"", ""cast_info AS ci"", ""role_type AS rt"", ""char_name AS chn""], ""join_bound"": 1593339, ""intermediate_bound"": 1593339, ""candidate_table"": ""char_name AS chn"", ""candidate_bound"": 4314872, ""index_available"": true}, {""join"": [""aka_name AS an"", ""name AS n"", ""cast_info AS ci"", ""role_type AS rt"", ""char_name AS chn"", ""title AS t""], ""join_bound"": 1593339, ""intermediate_bound"": 1593339, ""candidate_table"": ""title AS t"", ""candidate_bound"": 4736114, ""index_available"": true}, {""join"": [""aka_name AS an"", ""name AS n"", ""cast_info AS ci"", ""role_type AS rt"", ""char_name AS chn"", ""title AS t"", ""movie_companies AS mc""], ""join_bound"": 6407848648, ""intermediate_bound"": 1593339, ""candidate_table"": ""movie_companies AS mc"", ""candidate_bound"": 4958296, ""index_available"": false}, {""join"": [""aka_name AS an"", ""name AS n"", ""cast_info AS ci"", ""role_type AS rt"", ""char_name AS chn"", ""title AS t"", ""movie_companies AS mc"", ""company_name AS cn""], ""join_bound"": 4958296, ""intermediate_bound"": 6407848648, ""candidate_table"": ""company_name AS cn"", ""candidate_bound"": 138946, ""index_available"": true}]",6407848648,0.006182,an n ci rt chn t mc cn
"SELECT COUNT(*) FROM aka_name AS an JOIN name AS n ON an.person_id = n.id AND n.gender = 'f' JOIN cast_info AS ci ON n.id = ci.person_id AND an.person_id = ci.person_id AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN role_type AS rt ON ci.role_id = rt.id AND rt.role = 'actress' JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN title AS t ON ci.movie_id = t.id JOIN movie_companies AS mc ON t.id = mc.movie_id AND ci.movie_id = mc.movie_id JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code = '[us]'",9d,True,"[{""join"": [""aka_name AS an""], ""join_bound"": 1312273, ""intermediate_bound"": 0, ""candidate_table"": ""aka_name AS an"", ""candidate_bound"": 1312273, ""index_available"": false}, {""join"": [""aka_name AS an"", ""name AS n""], ""join_bound"": 1312273, ""intermediate_bound"": 1312273, ""candidate_table"": ""name AS n"", ""candidate_bound"": 1494905, ""index_available"": true}, {""join"": [""aka_name AS an"", ""name AS n"", ""cast_info AS ci""], ""join_bound"": 109719699, ""intermediate_bound"": 1312273, ""candidate_table"": ""cast_info AS ci"", ""candidate_bound"": 1593339, ""index_available"": false}, {""join"": [""aka_name AS an"", ""name AS n"", ""cast_info AS ci"", ""role_type AS rt""], ""join_bound"": 1593339, ""intermediate_bound"": 109719699, ""candidate_table"": ""role_type AS rt"", ""candidate_bound"": 1, ""index_available"": true}, {""join"": [""aka_name AS an"", ""name AS n"", ""cast_info AS ci"", ""role_type AS rt"", ""char_name AS chn""], ""join_bound"": 1593339, ""intermediate_bound"": 1593339, ""candidate_table"": ""char_name AS chn"", ""candidate_bound"": 4314872, ""index_available"": true}, {""join"": [""aka_name AS an"", ""name AS n"", ""cast_info AS ci"", ""role_type AS rt"", ""char_name AS chn"", ""title AS t""], ""join_bound"": 1593339, ""intermediate_bound"": 1593339, ""candidate_table"": ""title AS t"", ""candidate_bound"": 4736114, ""index_available"": true}, {""join"": [""aka_name AS an"", ""name AS n"", ""cast_info AS ci"", ""role_type AS rt"", ""char_name AS chn"", ""title AS t"", ""movie_companies AS mc""], ""join_bound"": 6407848648, ""intermediate_bound"": 1593339, ""candidate_table"": ""movie_companies AS mc"", ""candidate_bound"": 4958296, ""index_available"": false}, {""join"": [""aka_name AS an"", ""name AS n"", ""cast_info AS ci"", ""role_type AS rt"", ""char_name AS chn"", ""title AS t"", ""movie_companies AS mc"", ""company_name AS cn""], ""join_bound"": 4958296, ""intermediate_bound"": 6407848648, ""candidate_table"": ""company_name AS cn"", ""candidate_bound"": 138946, ""index_available"": true}]",6407848648,0.005828,an n ci rt chn t mc cn
SELECT COUNT(*) FROM cast_info AS ci JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actor' AND ci.note LIKE '%(voice)%' AND ci.note LIKE '%(uncredited)%' JOIN title AS t ON t.id = ci.movie_id AND t.production_year > 2005 JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND ci.movie_id = mc.movie_id JOIN company_type AS ct ON ct.id = mc.company_type_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[ru]',10a,True,"[{""join"": [""cast_info AS ci""], ""join_bound"": 63487, ""intermediate_bound"": 0, ""candidate_table"": ""cast_info AS ci"", ""candidate_bound"": 63487, ""index_available"": false}, {""join"": [""cast_info AS ci"", ""role_type AS rt""], ""join_bound"": 63487, ""intermediate_bound"": 63487, ""candidate_table"": ""role_type AS rt"", ""candidate_bound"": 1, ""index_available"": true}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t""], ""join_bound"": 63487, ""intermediate_bound"": 63487, ""candidate_table"": ""title AS t"", ""candidate_bound"": 2539122, ""index_available"": true}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t"", ""char_name AS chn""], ""join_bound"": 63487, ""intermediate_bound"": 63487, ""candidate_table"": ""char_name AS chn"", ""candidate_bound"": 4314872, ""index_available"": true}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t"", ""char_name AS chn"", ""movie_companies AS mc""], ""join_bound"": 9094708, ""intermediate_bound"": 63487, ""candidate_table"": ""movie_companies AS mc"", ""candidate_bound"": 4958296, ""index_available"": false}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t"", ""char_name AS chn"", ""movie_companies AS mc"", ""company_type AS ct""], ""join_bound"": 4958296, ""intermediate_bound"": 9094708, ""candidate_table"": ""company_type AS ct"", ""candidate_bound"": 4, ""index_available"": true}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t"", ""char_name AS chn"", ""movie_companies AS mc"", ""company_type AS ct"", ""company_name AS cn""], ""join_bound"": 4958296, ""intermediate_bound"": 4958296, ""candidate_table"": ""company_name AS cn"", ""candidate_bound"": 2430, ""index_available"": true}]",9094708,0.005372,ci rt t chn mc ct cn
SELECT COUNT(*) FROM cast_info AS ci JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actor' AND ci.note LIKE '%(producer)%' JOIN title AS t ON t.id = ci.movie_id AND t.production_year > 2010 JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND ci.movie_id = mc.movie_id JOIN company_type AS ct ON ct.id = mc.company_type_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[ru]',10b,True,"[{""join"": [""cast_info AS ci""], ""join_bound"": 2809064, ""intermediate_bound"": 0, ""candidate_table"": ""cast_info AS ci"", ""candidate_bound"": 2809064, ""index_available"": false}, {""join"": [""cast_info AS ci"", ""role_type AS rt""], ""join_bound"": 2809064, ""intermediate_bound"": 2809064, ""candidate_table"": ""role_type AS rt"", ""candidate_bound"": 1, ""index_available"": true}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t""], ""join_bound"": 2809064, ""intermediate_bound"": 2809064, ""candidate_table"": ""title AS t"", ""candidate_bound"": 1752517, ""index_available"": true}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t"", ""char_name AS chn""], ""join_bound"": 2809064, ""intermediate_bound"": 2809064, ""candidate_table"": ""char_name AS chn"", ""candidate_bound"": 4314872, ""index_available"": true}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t"", ""char_name AS chn"", ""movie_companies AS mc""], ""join_bound"": 327581640, ""intermediate_bound"": 2809064, ""candidate_table"": ""movie_companies AS mc"", ""candidate_bound"": 4958296, ""index_available"": false}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t"", ""char_name AS chn"", ""movie_companies AS mc"", ""company_type AS ct""], ""join_bound"": 4958296, ""intermediate_bound"": 327581640, ""candidate_table"": ""company_type AS ct"", ""candidate_bound"": 4, ""index_available"": true}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t"", ""char_name AS chn"", ""movie_companies AS mc"", ""company_type AS ct"", ""company_name AS cn""], ""join_bound"": 4958296, ""intermediate_bound"": 4958296, ""candidate_table"": ""company_name AS cn"", ""candidate_bound"": 2430, ""index_available"": true}]",327581640,0.005,ci rt t chn mc ct cn
SELECT COUNT(*) FROM cast_info AS ci JOIN role_type AS rt ON rt.id = ci.role_id AND ci.note LIKE '%(producer)%' JOIN title AS t ON t.id = ci.movie_id AND t.production_year > 1990 JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND ci.movie_id = mc.movie_id JOIN company_type AS ct ON ct.id = mc.company_type_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]',10c,True,"[{""join"": [""cast_info AS ci""], ""join_bound"": 2809064, ""intermediate_bound"": 0, ""candidate_table"": ""cast_info AS ci"", ""candidate_bound"": 2809064, ""index_available"": false}, {""join"": [""cast_info AS ci"", ""role_type AS rt""], ""join_bound"": 2809064, ""intermediate_bound"": 2809064, ""candidate_table"": ""role_type AS rt"", ""candidate_bound"": 12, ""index_available"": true}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t""], ""join_bound"": 2809064, ""intermediate_bound"": 2809064, ""candidate_table"": ""title AS t"", ""candidate_bound"": 3505877, ""index_available"": true}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t"", ""char_name AS chn""], ""join_bound"": 2809064, ""intermediate_bound"": 2809064, ""candidate_table"": ""char_name AS chn"", ""candidate_bound"": 4314872, ""index_available"": true}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t"", ""char_name AS chn"", ""movie_companies AS mc""], ""join_bound"": 327581640, ""intermediate_bound"": 2809064, ""candidate_table"": ""movie_companies AS mc"", ""candidate_bound"": 4958296, ""index_available"": false}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t"", ""char_name AS chn"", ""movie_companies AS mc"", ""company_type AS ct""], ""join_bound"": 4958296, ""intermediate_bound"": 327581640, ""candidate_table"": ""company_type AS ct"", ""candidate_bound"": 4, ""index_available"": true}, {""join"": [""cast_info AS ci"", ""role_type AS rt"", ""title AS t"", ""char_name AS chn"", ""movie_companies AS mc"", ""company_type AS ct"", ""company_name AS cn""], ""join_bound"": 4958296, ""intermediate_bound"": 4958296, ""candidate_table"": ""company_name AS cn"", ""candidate_bound"": 138946, ""index_available"": true}]",327581640,0.004613,ci rt t chn mc ct cn
SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follow%' JOIN title AS t ON ml.movie_id = t.id AND t.production_year BETWEEN 1950 AND 2000 JOIN movie_companies AS mc ON t.id = mc.movie_id AND ml.movie_id = mc.movie_id AND mc.note IS NULL JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind = 'production companies' JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%') JOIN movie_keyword AS mk ON t.id = mk.movie_id AND ml.movie_id = mk.movie_id AND mk.movie_id = mc.movie_id JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'sequel',11a,True,"[{""join"": [""movie_link AS ml""], ""join_bound"": 14385, ""intermediate_bound"": 0, ""candidate_table"": ""movie_link AS ml"", ""candidate_bound"": 14385, ""index_available"": false}, {""join"": [""movie_link AS ml"", ""link_type AS lt""], ""join_bound"": 14385, ""intermediate_bound"": 14385, ""candidate_table"": ""link_type AS lt"", ""candidate_bound"": 2, ""index_available"": true}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t""], ""join_bound"": 14385, ""intermediate_bound"": 14385, ""candidate_table"": ""title AS t"", ""candidate_bound"": 1242655, ""index_available"": true}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc""], ""join_bound"": 2007760, ""intermediate_bound"": 14385, ""candidate_table"": ""movie_companies AS mc"", ""candidate_bound"": 2669657, ""index_available"": false}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc"", ""company_type AS ct""], ""join_bound"": 2669657, ""intermediate_bound"": 2007760, ""candidate_table"": ""company_type AS ct"", ""candidate_bound"": 1, ""index_available"": true}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc"", ""company_type AS ct"", ""company_name AS cn""], ""join_bound"": 2669657, ""intermediate_bound"": 2669657, ""candidate_table"": ""company_name AS cn"", ""candidate_bound"": 71322, ""index_available"": true}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc"", ""company_type AS ct"", ""company_name AS cn"", ""movie_keyword AS mk""], ""join_bound"": 1494564256, ""intermediate_bound"": 2669657, ""candidate_table"": ""movie_keyword AS mk"", ""candidate_bound"": 7480087, ""index_available"": false}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc"", ""company_type AS ct"", ""company_name AS cn"", ""movie_keyword AS mk"", ""keyword AS k""], ""join_bound"": 86258, ""intermediate_bound"": 1494564256, ""candidate_table"": ""keyword AS k"", ""candidate_bound"": 1, ""index_available"": true}]",1494564256,0.007859,ml lt t mc ct cn mk k
SELECT COUNT(*) FROM movie_companies AS mc JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind = 'production companies' AND mc.note IS NULL JOIN title AS t ON t.id = mc.movie_id AND t.production_year = 1998 AND t.title LIKE '%Money%' JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%') JOIN movie_link AS ml ON ml.movie_id = t.id AND ml.movie_id = mc.movie_id JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follows%' JOIN movie_keyword AS mk ON t.id = mk.movie_id AND ml.movie_id = mk.movie_id AND mk.movie_id = mc.movie_id JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'sequel',11b,True,"[{""join"": [""movie_companies AS mc""], ""join_bound"": 5174, ""intermediate_bound"": 0, ""candidate_table"": ""movie_companies AS mc"", ""candidate_bound"": 5174, ""index_available"": false}, {""join"": [""movie_companies AS mc"", ""company_type AS ct""], ""join_bound"": 5174, ""intermediate_bound"": 5174, ""candidate_table"": ""company_type AS ct"", ""candidate_bound"": 1, ""index_available"": true}, {""join"": [""movie_companies AS mc"", ""company_type AS ct"", ""title AS t""], ""join_bound"": 5174, ""intermediate_bound"": 5174, ""candidate_table"": ""title AS t"", ""candidate_bound"": 39, ""index_available"": true}, {""join"": [""movie_companies AS mc"", ""company_type AS ct"", ""title AS t"", ""company_name AS cn""], ""join_bound"": 5174, ""intermediate_bound"": 5174, ""candidate_table"": ""company_name AS cn"", ""candidate_bound"": 71322, ""index_available"": true}, {""join"": [""movie_companies AS mc"", ""company_type AS ct"", ""title AS t"", ""company_name AS cn"", ""movie_link AS ml""], ""join_bound"": 1086143, ""intermediate_bound"": 5174, ""candidate_table"": ""movie_link AS ml"", ""candidate_bound"": 29997, ""index_available"": false}, {""join"": [""movie_companies AS mc"", ""company_type AS ct"", ""title AS t"", ""company_name AS cn"", ""movie_link AS ml"", ""link_type AS lt""], ""join_bound"": 7193, ""intermediate_bound"": 1086143, ""candidate_table"": ""link_type AS lt"", ""candidate_bound"": 1, ""index_available"": true}, {""join"": [""movie_companies AS mc"", ""company_type AS ct"", ""title AS t"", ""company_name AS cn"", ""movie_link AS ml"", ""link_type AS lt"", ""movie_keyword AS mk""], ""join_bound"": 888995122, ""intermediate_bound"": 7193, ""candidate_table"": ""movie_keyword AS mk"", ""candidate_bound"": 7480087, ""index_available"": false}, {""join"": [""movie_companies AS mc"", ""company_type AS ct"", ""title AS t"", ""company_name AS cn"", ""movie_link AS ml"", ""link_type AS lt"", ""movie_keyword AS mk"", ""keyword AS k""], ""join_bound"": 86258, ""intermediate_bound"": 888995122, ""candidate_table"": ""keyword AS k"", ""candidate_bound"": 1, ""index_available"": true}]",888995122,0.00871,mc ct t cn ml lt mk k
"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id JOIN title AS t ON ml.movie_id = t.id AND t.production_year > 1950 JOIN movie_companies AS mc ON t.id = mc.movie_id AND ml.movie_id = mc.movie_id AND mc.note IS NOT NULL JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind <> 'production companies' AND ct.kind IS NOT NULL JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '20th Century Fox%' OR cn.name LIKE 'Twentieth Century Fox%') JOIN movie_keyword AS mk ON t.id = mk.movie_id AND ml.movie_id = mk.movie_id AND mk.movie_id = mc.movie_id JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword IN ('sequel', 'revenge', 'based-on-novel')",11c,True,"[{""join"": [""movie_link AS ml""], ""join_bound"": 29997, ""intermediate_bound"": 0, ""candidate_table"": ""movie_link AS ml"", ""candidate_bound"": 29997, ""index_available"": false}, {""join"": [""movie_link AS ml"", ""link_type AS lt""], ""join_bound"": 29997, ""intermediate_bound"": 29997, ""candidate_table"": ""link_type AS lt"", ""candidate_bound"": 18, ""index_available"": true}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t""], ""join_bound"": 29997, ""intermediate_bound"": 29997, ""candidate_table"": ""title AS t"", ""candidate_bound"": 4247643, ""index_available"": true}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc""], ""join_bound"": 3818752, ""intermediate_bound"": 29997, ""candidate_table"": ""movie_companies AS mc"", ""candidate_bound"": 2288639, ""index_available"": false}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc"", ""company_type AS ct""], ""join_bound"": 2268529, ""intermediate_bound"": 3818752, ""candidate_table"": ""company_type AS ct"", ""candidate_bound"": 3, ""index_available"": true}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc"", ""company_type AS ct"", ""company_name AS cn""], ""join_bound"": 2268529, ""intermediate_bound"": 2268529, ""candidate_table"": ""company_name AS cn"", ""candidate_bound"": 96, ""index_available"": true}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc"", ""company_type AS ct"", ""company_name AS cn"", ""movie_keyword AS mk""], ""join_bound"": 2693440960, ""intermediate_bound"": 2268529, ""candidate_table"": ""movie_keyword AS mk"", ""candidate_bound"": 7480087, ""index_available"": false}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc"", ""company_type AS ct"", ""company_name AS cn"", ""movie_keyword AS mk"", ""keyword AS k""], ""join_bound"": 258774, ""intermediate_bound"": 2693440960, ""candidate_table"": ""keyword AS k"", ""candidate_bound"": 3, ""index_available"": true}]",2693440960,0.007551,ml lt t mc ct cn mk k
"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id JOIN title AS t ON ml.movie_id = t.id AND t.production_year > 1950 JOIN movie_companies AS mc ON t.id = mc.movie_id AND ml.movie_id = mc.movie_id AND mc.note IS NOT NULL JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind <> 'production companies' AND ct.kind IS NOT NULL JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' JOIN movie_keyword AS mk ON t.id = mk.movie_id AND ml.movie_id = mk.movie_id AND mk.movie_id = mc.movie_id JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword IN ('sequel', 'revenge', 'based-on-novel')",11d,True,"[{""join"": [""movie_link AS ml""], ""join_bound"": 29997, ""intermediate_bound"": 0, ""candidate_table"": ""movie_link AS ml"", ""candidate_bound"": 29997, ""index_available"": false}, {""join"": [""movie_link AS ml"", ""link_type AS lt""], ""join_bound"": 29997, ""intermediate_bound"": 29997, ""candidate_table"": ""link_type AS lt"", ""candidate_bound"": 18, ""index_available"": true}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t""], ""join_bound"": 29997, ""intermediate_bound"": 29997, ""candidate_table"": ""title AS t"", ""candidate_bound"": 4247643, ""index_available"": true}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc""], ""join_bound"": 3818752, ""intermediate_bound"": 29997, ""candidate_table"": ""movie_companies AS mc"", ""candidate_bound"": 2288639, ""index_available"": false}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc"", ""company_type AS ct""], ""join_bound"": 2288639, ""intermediate_bound"": 3818752, ""candidate_table"": ""company_type AS ct"", ""candidate_bound"": 3, ""index_available"": true}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc"", ""company_type AS ct"", ""company_name AS cn""], ""join_bound"": 2288639, ""intermediate_bound"": 2288639, ""candidate_table"": ""company_name AS cn"", ""candidate_bound"": 337611, ""index_available"": true}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc"", ""company_type AS ct"", ""company_name AS cn"", ""movie_keyword AS mk""], ""join_bound"": 2693440960, ""intermediate_bound"": 2288639, ""candidate_table"": ""movie_keyword AS mk"", ""candidate_bound"": 7480087, ""index_available"": false}, {""join"": [""movie_link AS ml"", ""link_type AS lt"", ""title AS t"", ""movie_companies AS mc"", ""company_type AS ct"", ""company_name AS cn"", ""movie_keyword AS mk"", ""keyword AS k""], ""join_bound"": 258774, ""intermediate_bound"": 2693440960, ""candidate_table"": ""keyword AS k"", ""candidate_bound"": 3, ""index_available"": true}]",2693440960,0.00726,ml lt t mc ct cn mk k
"SELECT COUNT(*) FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON mi_idx.info_type_id = it2.id AND it2.info = 'rating' AND mi_idx.info > '8.0' JOIN title AS t ON t.id = mi_idx.movie_id AND t.production_year BETWEEN 2005 AND 2008 JOIN movie_info AS mi ON t.id = mi.movie_id AND mi.movie_id = mi_idx.movie_id AND mi.info IN ('Drama', 'Horror') JOIN info_type AS it1 ON mi.info_type_id = it1.id AND it1.info = 'genres' JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mi.movie_id AND mc.movie_id = mi_idx.movie_id JOIN company_type AS ct ON ct.id = mc.company_type_id AND ct.kind = 'production companies' JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]'",12a,True,"[{""join"": [""movie_info_idx AS mi_idx""], ""join_bound"": 44287, ""intermediate_bound"": 0, ""candidate_table"": ""movie_info_idx AS mi_idx"", ""candidate_bound"": 44287, ""index_available"": false}, {""join"": [""movie_info_idx AS mi_idx"", ""info_type AS it2""], ""join_bound"": 44287, ""intermediate_bound"": 44287, ""candidate_table"": ""info_type AS it2"", ""candidate_bound"": 1, ""index_available"": true}, {""join"": [""movie_info_idx AS mi_idx"", ""info_type AS it2"", ""title AS t""], ""join_bound"": 44287, ""intermediate_bound"": 44287, ""candidate_table"": ""title AS t"", ""candidate_bound"": 557191, ""index_available"": true}, {""join"": [""movie_info_idx AS mi_idx"", ""info_type AS it2"", ""title AS t"", ""movie_info AS mi""], ""join_bound"": 1903560, ""intermediate_bound"": 44287, ""candidate_table"": ""movie_info AS mi"", ""candidate_bound"": 475890, ""index_available"": false}, {""join"": [""movie_info_idx AS mi_idx"", ""info_type AS it2"", ""title AS t"", ""movie_info AS mi"", ""info_type AS it1""], ""join_bound"": 475890, ""intermediate_bound"": 1903560, ""candidate_table"": ""info_type AS it1"", ""candidate_bound"": 1, ""index_available"": true}, {""join"": [""movie_info_idx AS mi_idx"", ""info_type AS it2"", ""title AS t"", ""movie_info AS mi"", ""info_type AS it1"", ""movie_companies AS mc""], ""join_bound"": 227745240, ""intermediate_bound"": 475890, ""candidate_table"": ""movie_companies AS mc"", ""candidate_bound"": 4958296, ""index_available"": false}, {""join"": [""movie_info_idx AS mi_idx"", ""info_type AS it2"", ""title AS t"", ""movie_info AS mi"", ""info_type AS it1"", ""movie_companies AS mc"", ""company_type AS ct""], ""join_bound"": 2909468, ""intermediate_bound"": 227745240, ""candidate_table"": ""company_type AS ct"", ""candidate_bound"": 1, ""index_available"": true}, {""join"": [""movie_info_idx AS mi_idx"", ""info_type AS it2"", ""title AS t"", ""movie_info AS mi"", ""info_type AS it1"", ""movie_companies AS mc"", ""company_type AS ct"", ""company_name AS cn""], ""join_bound"": 2909468, ""intermediate_bound"": 2909468, ""candidate_table"": ""company_name AS cn"", ""candidate_bound"": 138946, ""index_available"": true}]",227745240,0.009429,mi_idx it2 t mi it1 mc ct cn
